,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
44,p_0b9ea2fd6760e93f,San+Francisco,data+scientist,Data Scientist,Yelp,"San Francisco, CA 94102 (Downtown area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=0b9ea2fd6760e93f&fccid=0e94073a1c937bd1&vjs=3,30+ days ago,NOT_FOUND
31,p_4aea28c1629d0ca6,San+Francisco,data+scientist,Data Scientist - Time Series Modeling,Calico,"South San Francisco, CA 94080",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=4aea28c1629d0ca6&fccid=4e38f7cddd9ec3cd&vjs=3,30+ days ago,NOT_FOUND
38,p_d8d1f22735f9b962,San+Francisco,data+scientist,Data Scientist (Analytics),Opendoor,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=d8d1f22735f9b962&fccid=7af474979a2ce5fb&vjs=3,30+ days ago,NOT_FOUND
45,p_610698975c29b020,San+Francisco,data+scientist,Data Scientist,Perfect World Entertainment,"Redwood City, CA 94065",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=610698975c29b020&fccid=338c4f665ee25f7c&vjs=3,30+ days ago,NOT_FOUND
36,p_fef0c2f9e06a7628,San+Francisco,data+scientist,Data Scientist,Scaleapi,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=fef0c2f9e06a7628&fccid=55ebd28e88790c63&vjs=3,30+ days ago,NOT_FOUND
46,p_315c656166a3cd7a,San+Francisco,data+scientist,Data Scientist - Strategic Partnerships,King,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=315c656166a3cd7a&fccid=6d65cb9ba1f73d65&vjs=3,30+ days ago,NOT_FOUND
35,p_2afdf54c472105e8,San+Francisco,data+scientist,Data Scientist,Brightidea,"San Francisco, CA 94107 (South Of Market area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=2afdf54c472105e8&fccid=34e432285076b351&vjs=3,30+ days ago,NOT_FOUND
34,p_67442329d53b2469,San+Francisco,data+scientist,Machine Learning Data Scientist/Engineer,"Ironclad, Inc.","San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=67442329d53b2469&fccid=93d7b1a61e6d6bd9&vjs=3,30+ days ago,NOT_FOUND
33,p_3e571364863b84bd,San+Francisco,data+scientist,"Data Scientist, Analytics",Calm,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=3e571364863b84bd&fccid=6a35f87840c71c5e&vjs=3,30+ days ago,NOT_FOUND
32,p_204f32c6c5bbb2b3,San+Francisco,data+scientist,Staff Data Scientist (Predictive Services),Opendoor,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=204f32c6c5bbb2b3&fccid=7af474979a2ce5fb&vjs=3,30+ days ago,NOT_FOUND
42,p_cb3b6890e87bd5e1,San+Francisco,data+scientist,Data Scientist,Electronic Arts,"Redwood City, CA 94065",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=cb3b6890e87bd5e1&fccid=617d7f961cfcf54a&vjs=3,30+ days ago,NOT_FOUND
49,p_d3e9b1b12d067c1f,San+Francisco,data+scientist,Machine Learning Researcher,Angle Technologies,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=d3e9b1b12d067c1f&fccid=1f67744ae4e39ac9&vjs=3,30+ days ago,NOT_FOUND
50,p_7dee7304ece0190d,San+Francisco,data+scientist,"Data Scientist, AdTech",Quantcast,"San Francisco, CA 94103 (South Of Market area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=7dee7304ece0190d&fccid=ae804d7135a7b480&vjs=3,30+ days ago,NOT_FOUND
19,p_e2a8b9dcd774d6f2,San+Francisco,data+scientist,Data Scientist,Walmart,"San Bruno, CA 94066",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=e2a8b9dcd774d6f2&fccid=822bc5d9a49270ea&vjs=3,30+ days ago,NOT_FOUND
18,p_69c642ee74345682,San+Francisco,data+scientist,Data Scientist,Walmart eCommerce,"San Bruno, CA 94066",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=69c642ee74345682&fccid=8c49e99f20f89e48&vjs=3,30+ days ago,NOT_FOUND
15,p_622d6549f0a047ec,San+Francisco,data+scientist,Data Scientist (SF),Debtsy,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=622d6549f0a047ec&fccid=ec3c520f9d48f531&vjs=3,30+ days ago,NOT_FOUND
12,p_0b53b6007e1edb74,San+Francisco,data+scientist,Data Scientist,Hive,"San Francisco, CA 94109 (Nob Hill area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=0b53b6007e1edb74&fccid=492d639d336fa9f3&vjs=3,30+ days ago,NOT_FOUND
