,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
27,p_f6a78cd2409ca82b,Singapore,data+scientist,Data Scientist,NIOMETRICS (PTE.) LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=f6a78cd2409ca82b&fccid=0961d9fffc9f0bf1&vjs=3,5 hours ago,NOT_FOUND
8,p_43277b9548bb339e,Singapore,data+scientist,Data Scientist,JTC Corporation,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=43277b9548bb339e&fccid=041b73fb0168398f&vjs=3,5 hours ago,NOT_FOUND
26,p_5d3989efcf8e997d,Singapore,data+scientist,Data Scientist,ZALORA SOUTH EAST ASIA PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=5d3989efcf8e997d&fccid=44928ed605a0104f&vjs=3,5 hours ago,NOT_FOUND
47,p_647d54322f114cfa,Singapore,data+scientist,Senior Data Scientist,Boston Consulting Group,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=647d54322f114cfa&fccid=b95f9eb47968fa13&vjs=3,6 days ago,NOT_FOUND
42,p_18f4d77cc5157ab5,Singapore,data+scientist,Senior Data Scientist,SIEMENS MOBILITY PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=18f4d77cc5157ab5&fccid=3b89b9ec324f96c8&vjs=3,6 days ago,NOT_FOUND
32,p_a57f0d8168ce786f,Singapore,data+scientist,Data Scientist,COMPANY UNDISCLOSED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=a57f0d8168ce786f&fccid=4b0ebac67b029a4e&vjs=3,6 days ago,NOT_FOUND
36,p_ff4498602d5d366b,Singapore,data+scientist,Data Scientist,LYNX ANALYTICS PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=ff4498602d5d366b&fccid=91c660a3af90b17c&vjs=3,6 days ago,NOT_FOUND
45,p_5879ca0271f1e182,Singapore,data+scientist,APAC Revenue Management Data Scientist,KIMBERLY-CLARK ASIA PACIFIC HEADQUARTERS PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=5879ca0271f1e182&fccid=c5fe1bf1a4af30dc&vjs=3,6 days ago,NOT_FOUND
17,p_c1ce633a67f48639,Singapore,data+scientist,Data and Operations Research Scientist,PRINCIPAL GLOBAL INVESTORS (SINGAPORE) LIMITED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=c1ce633a67f48639&fccid=19081d7c71621406&vjs=3,6 days ago,NOT_FOUND
11,p_94788c560039e4e5,Singapore,data+scientist,Data Scientist,Snaphunt Pte Ltd,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=94788c560039e4e5&fccid=fc6da3a53e9ebb7b&vjs=3,7 days ago,NOT_FOUND
