,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
8,p_c67b0dc495e9a342,New+York,data+engineer,"Data Engineer Full-time New York, NY",TIDAL,"New York, NY 10001 (Chelsea area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=c67b0dc495e9a342&fccid=6c5072dfcb4f1de2&vjs=3,NOT_FOUND,NOT_FOUND
19,p_229c0d316069112f,New+York,data+engineer,Data Engineer,Etsy,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=229c0d316069112f&fccid=9ecb91618c39a24f&vjs=3,NOT_FOUND,NOT_FOUND
20,p_80c28649346cde82,New+York,data+engineer,Data Analytics Engineer,Bonobos,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=80c28649346cde82&fccid=1af8c07806318c7b&vjs=3,NOT_FOUND,NOT_FOUND
9,p_c30c3f753af35a48,New+York,data+engineer,Data Engineer,The New York Times,"New York, NY 10036",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=c30c3f753af35a48&fccid=1b50fcfb150b1b48&vjs=3,NOT_FOUND,NOT_FOUND
10,p_71f3b4e364918d67,New+York,data+engineer,Data Engineer,[m]Platform,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=71f3b4e364918d67&fccid=0e84988f884a35cd&vjs=3,NOT_FOUND,NOT_FOUND
39,p_aba91b5e93f0233b,New+York,data+engineer,Data Engineer,AETNA,"New York, NY 10016 (Gramercy area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=aba91b5e93f0233b&fccid=7077d7e88049c02a&vjs=3,NOT_FOUND,NOT_FOUND
38,p_65bf7e13f155f6ee,New+York,data+engineer,"Data Engineer, Member Experience",WeWork,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=65bf7e13f155f6ee&fccid=e76dadb9a0d8a2cf&vjs=3,NOT_FOUND,NOT_FOUND
37,p_fc456990eb18a862,New+York,data+engineer,Data Integration Engineer,Riskified,"New York, NY",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=fc456990eb18a862&fccid=c0cccca6dc7f0bd0&vjs=3,NOT_FOUND,NOT_FOUND
21,p_5f587ed80212aca7,New+York,data+engineer,Informatica Big Data Engineer,Accenture,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=5f587ed80212aca7&fccid=a4e4e2eaf26690c9&vjs=3,NOT_FOUND,NOT_FOUND
35,p_3ae122731d22627b,New+York,data+engineer,Data Engineer,Bitly,"New York, NY 10003 (Greenwich Village area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=3ae122731d22627b&fccid=86e065c1c9b15d32&vjs=3,NOT_FOUND,NOT_FOUND
