,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
10,p_f0750273b4d92976,San+Francisco,data+engineer,Data Engineer,"Parallax Volatility Advisers, LP","San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=f0750273b4d92976&fccid=70503a4649c91055&vjs=3,NOT_FOUND,NOT_FOUND
11,p_1acaf65e002ac3ce,San+Francisco,data+engineer,Data Intelligence Engineer,Radius,"San Francisco, CA 94103 (South Of Market area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=1acaf65e002ac3ce&fccid=c4283dfedd3ee2bf&vjs=3,NOT_FOUND,NOT_FOUND
12,p_08d8546c2bf48c3a,San+Francisco,data+engineer,Data Engineer,Brave,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=08d8546c2bf48c3a&fccid=9e961d35e88738f2&vjs=3,NOT_FOUND,NOT_FOUND
13,p_171ba6b31bd71c8a,San+Francisco,data+engineer,Data Engineer,Invoice2go,"Redwood City, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=171ba6b31bd71c8a&fccid=b7c4a7c4481a1846&vjs=3,NOT_FOUND,NOT_FOUND
14,p_25f873e873436679,San+Francisco,data+engineer,Data Engineer,Trianz,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=25f873e873436679&fccid=65a841a7f945806c&vjs=3,NOT_FOUND,NOT_FOUND
15,p_b48d6559b04989b1,San+Francisco,data+engineer,BUILDING ENGINEER (DATA CENTER),ABM Industries,"San Francisco, CA 94124 (Bayview area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=b48d6559b04989b1&fccid=dcf22ae3c1cdd701&vjs=3,NOT_FOUND,NOT_FOUND
16,p_cc2a7cb3ffd1a95f,San+Francisco,data+engineer,Data Engineer,Acumen LLC,"Burlingame, CA 94010",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=cc2a7cb3ffd1a95f&fccid=d7c744248a9e6859&vjs=3,NOT_FOUND,NOT_FOUND
17,p_2df8e023c77755da,San+Francisco,data+engineer,Data Engineer,"GSW Sports, LLC","San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=2df8e023c77755da&fccid=979cbe88ee5a003e&vjs=3,NOT_FOUND,NOT_FOUND
18,p_5e59ec2fd5e88d4e,San+Francisco,data+engineer,Data Engineer,Calico,"South San Francisco, CA 94080",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=5e59ec2fd5e88d4e&fccid=4e38f7cddd9ec3cd&vjs=3,NOT_FOUND,NOT_FOUND
19,p_9b1806e6cc3218e2,San+Francisco,data+engineer,Data Engineer,Pluralsight,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=9b1806e6cc3218e2&fccid=51dc2e5aecda9e29&vjs=3,NOT_FOUND,NOT_FOUND
20,p_99b1587ae9242580,San+Francisco,data+engineer,Data Engineer,Spin Electric Scooters,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=99b1587ae9242580&fccid=cba94a481c16bedf&vjs=3,NOT_FOUND,NOT_FOUND
22,p_6c33a5c61e32be7a,San+Francisco,data+engineer,Data Engineer - FinCrime,Revolut,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=6c33a5c61e32be7a&fccid=1c00ce6833fa8f3d&vjs=3,NOT_FOUND,NOT_FOUND
23,p_b221d6634a7d823a,San+Francisco,data+engineer,eCommerce Data Analyst,PepsiCo,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=b221d6634a7d823a&fccid=2973259ddc967948&vjs=3,NOT_FOUND,NOT_FOUND
24,p_66a8043c6d23373e,San+Francisco,data+engineer,Data Analyst,Spin Electric Scooters,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=66a8043c6d23373e&fccid=cba94a481c16bedf&vjs=3,NOT_FOUND,NOT_FOUND
5,p_bc2a3e5624babfa0,San+Francisco,data+engineer,Data Engineer,Clarify Health Solutions.,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=bc2a3e5624babfa0&fccid=a43657d8af5c59dd&vjs=3,NOT_FOUND,NOT_FOUND
26,p_3ff0691478c9fddd,San+Francisco,data+engineer,Data Engineer,Hive,"San Francisco, CA 94109 (Nob Hill area)",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=3ff0691478c9fddd&fccid=492d639d336fa9f3&vjs=3,NOT_FOUND,NOT_FOUND
7,p_1ca7fe3d943d49e3,San+Francisco,data+engineer,Data Engineer,Scoop Technologies,"San Francisco, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=1ca7fe3d943d49e3&fccid=372e76ce98eaf25d&vjs=3,NOT_FOUND,NOT_FOUND
29,p_0d47b63e0229482f,San+Francisco,data+engineer,Data Analytics Engineer,LaunchDarkly,"Oakland, CA",NOT_FOUND,NOT_FOUND,https://www.indeed.com/rc/clk?jk=0d47b63e0229482f&fccid=38096d3be8b39c07&vjs=3,NOT_FOUND,NOT_FOUND
