,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
25,p_fc456990eb18a862,New+York,data+engineer,Data Integration Engineer,Riskified,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=fc456990eb18a862&fccid=c0cccca6dc7f0bd0&vjs=3,17 days ago,NOT_FOUND
26,p_756167b1f07bf5eb,New+York,data+engineer,Data Science Engineer,Nearpod,"Brooklyn, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=756167b1f07bf5eb&fccid=6e43628e4fa625f7&vjs=3,11 days ago,NOT_FOUND
27,p_04cfcca30b6d3fe2,New+York,data+engineer,Data Engineer,NBCUniversal,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=04cfcca30b6d3fe2&fccid=35d653c09c2712b6&vjs=3,8 days ago,NOT_FOUND
28,p_340b49823b638e01,New+York,data+engineer,"Director, Data Engineer",KPMG,"New York, NY 10001 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=340b49823b638e01&fccid=2dd390c3a48a7ed0&vjs=3,22 hours ago,NOT_FOUND
29,p_a75ea646f94a30a6,New+York,data+engineer,Data Engineer,Ocrolus,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a75ea646f94a30a6&fccid=5a599bb89ab2a26a&vjs=3,NOT_FOUND,NOT_FOUND
30,p_4ac50a6af61a6718,New+York,data+engineer,Data Engineer – Growth,Spotify,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=4ac50a6af61a6718&fccid=fe404d18bb9eef1e&vjs=3,NOT_FOUND,NOT_FOUND
31,p_3ae122731d22627b,New+York,data+engineer,Data Engineer,Bitly,"New York, NY 10003 (Greenwich Village area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=3ae122731d22627b&fccid=86e065c1c9b15d32&vjs=3,30+ days ago,NOT_FOUND
32,p_1e6af12e11832ef7,New+York,data+engineer,Marquee - Data/Risk Engineer,Goldman Sachs,"New York, NY 10282 (Tribeca area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=1e6af12e11832ef7&fccid=16a97ed26c75bf2d&vjs=3,7 days ago,NOT_FOUND
33,p_81e398ab5186135d,New+York,data+engineer,Sr Talend Engineer ( Data Engineer),Third Republic,"New York, NY 10017 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=81e398ab5186135d&fccid=643b9433027b4c5d&vjs=3,30+ days ago,NOT_FOUND
34,p_a14bdb7875f17bce,New+York,data+engineer,Data Center Engineer,"Two Sigma Investments, LLC.","New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a14bdb7875f17bce&fccid=facc18fe475dac15&vjs=3,30+ days ago,NOT_FOUND
35,p_e0cc557a2052d193,New+York,data+engineer,Data Engineer,GameChanger,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=e0cc557a2052d193&fccid=23ff70694b33637d&vjs=3,30+ days ago,NOT_FOUND
36,p_308418e1c0d89eb3,New+York,data+engineer,Data Engineer - Value Models,Geophy,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=308418e1c0d89eb3&fccid=2325d8d1451bddfc&vjs=3,30+ days ago,NOT_FOUND
37,p_b25c75e7283264dc,New+York,data+engineer,Data Engineer,Sony Music Entertainment,"New York, NY 10010 (Gramercy area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b25c75e7283264dc&fccid=c5284eeef83d4d1c&vjs=3,11 days ago,NOT_FOUND
38,p_6f5a26bd7dd172de,New+York,data+engineer,Building Engineer - Data Center,CBRE,"Poughkeepsie, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=6f5a26bd7dd172de&fccid=c9b9e477b3c84b4d&vjs=3,4 days ago,NOT_FOUND
39,p_f0fd5e704afb932b,New+York,data+engineer,Data Engineer,Nestle Nespresso,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=f0fd5e704afb932b&fccid=3895cf36fa8131ae&vjs=3,30+ days ago,NOT_FOUND
40,p_d797fd17e6142c5b,New+York,data+engineer,HVAC Building Engineer - Data Center,CBRE,"Orangeburg, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=d797fd17e6142c5b&fccid=c9b9e477b3c84b4d&vjs=3,11 hours ago,NOT_FOUND
41,p_c9e9ab7714ca58df,New+York,data+engineer,Data Engineer,AllianceBernstein,"New York, NY 10020 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=c9e9ab7714ca58df&fccid=b374f2a780e04789&vjs=3,7+ days ago,NOT_FOUND
42,p_ab8f1c398cd79a1e,New+York,data+engineer,Data Engineer | NYC,Photon,"New York, NY 10001 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=ab8f1c398cd79a1e&fccid=2991b2efe601571d&vjs=3,7+ days ago,NOT_FOUND
43,p_742c873b9811ce5e,New+York,data+engineer,Data Engineer,Getty Images,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=742c873b9811ce5e&fccid=c68f858ef73a0c44&vjs=3,7+ days ago,NOT_FOUND
44,p_d925dee27d8ff9bf,New+York,data+engineer,Data Engineer,Canvs,"New York, NY 10004 (Financial District area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=d925dee27d8ff9bf&fccid=3417393c97340b3d&vjs=3,7+ days ago,NOT_FOUND
45,p_009ee0f1f1d71151,New+York,data+engineer,"Data Engineer, Newsroom",Dow Jones,"New York, NY 10176 (Murray Hill area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=009ee0f1f1d71151&fccid=d2621f51dde471d3&vjs=3,7+ days ago,NOT_FOUND
46,p_527691d6e6c48b37,New+York,data+engineer,Marquee - Data Engineer,Goldman Sachs,"New York, NY 10282 (Tribeca area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=527691d6e6c48b37&fccid=16a97ed26c75bf2d&vjs=3,3 days ago,NOT_FOUND
47,p_7e3eb35fa7c8069d,New+York,data+engineer,Distinguished Data Engineer,Capital One - US,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=7e3eb35fa7c8069d&fccid=b85c5070c3d3d8c8&vjs=3,6 days ago,NOT_FOUND
48,p_56cc3ce5419331fd,New+York,data+engineer,"Data Engineer, Analytics",Facebook,"New York, NY 10017 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=56cc3ce5419331fd&fccid=1639254ea84748b5&vjs=3,7+ days ago,NOT_FOUND
49,p_7a49c8329da558ff,New+York,data+engineer,Data Engineer,"Remedy BPCI Partners, LLC.","New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=7a49c8329da558ff&fccid=9744e569304da4d3&vjs=3,7+ days ago,NOT_FOUND
50,p_360071b65a1b8b31,New+York,data+engineer,"Data Engineer, Direct-to-Consumer",NBCUniversal,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=360071b65a1b8b31&fccid=35d653c09c2712b6&vjs=3,7+ days ago,NOT_FOUND
51,p_65bf7e13f155f6ee,New+York,data+engineer,"Data Engineer, Member Experience",WeWork,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=65bf7e13f155f6ee&fccid=e76dadb9a0d8a2cf&vjs=3,14+ days ago,NOT_FOUND
52,p_486ba161f8f8afe9,New+York,data+engineer,Data Engineer,Latchable,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=486ba161f8f8afe9&fccid=929cbf0d70082751&vjs=3,14+ days ago,NOT_FOUND
53,p_abe50b0ddb7a33bc,New+York,data+engineer,Data Engineer - Contributed Research,Bloomberg,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=abe50b0ddb7a33bc&fccid=f770da67b3b51c62&vjs=3,14+ days ago,NOT_FOUND
54,p_761f52c371e82670,New+York,data+engineer,Data Engineer – Personalization,Spotify,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=761f52c371e82670&fccid=fe404d18bb9eef1e&vjs=3,14+ days ago,NOT_FOUND
55,p_a7506844f8e95bde,New+York,data+engineer,Data Engineer,Remedy Partners,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a7506844f8e95bde&fccid=3f0ffcc867369bf0&vjs=3,14+ days ago,NOT_FOUND
56,p_bf35751cb900c171,New+York,data+engineer,Data Engineer,Conde Nast,"New York, NY 10048",NOT_FOUND,NOT_FOUND,/rc/clk?jk=bf35751cb900c171&fccid=7ca1385998532a85&vjs=3,14+ days ago,NOT_FOUND
57,p_1cd39295243ed86c,New+York,data+engineer,Data Platform Engineer,"Knotch, Inc.","New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=1cd39295243ed86c&fccid=b1bb2712af9578b5&vjs=3,14+ days ago,NOT_FOUND
58,p_0bce41fb58675dfb,New+York,data+engineer,STATIONARY ENGINEER,New York City DEPARTMENT OF SANITATION,"New York, NY 11377",NOT_FOUND,NOT_FOUND,/rc/clk?jk=0bce41fb58675dfb&fccid=f8d14b2be85ade0b&vjs=3,14+ days ago,NOT_FOUND
59,p_3b1c4c41c263f8ad,New+York,data+engineer,"Software Engineer, Data Platforms",Squarespace,"New York, NY 10014 (West Village area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=3b1c4c41c263f8ad&fccid=10c1f2532daaed15&vjs=3,14+ days ago,NOT_FOUND
60,p_96b1aa7fdf7cee43,New+York,data+engineer,Data Engineer,Via,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=96b1aa7fdf7cee43&fccid=d0df028d3d8167eb&vjs=3,14+ days ago,NOT_FOUND
61,p_9c1b6eb2d342cdf0,New+York,data+engineer,Data Engineer / Scientist,Skyline AI,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=9c1b6eb2d342cdf0&fccid=20760e180c99815a&vjs=3,30+ days ago,NOT_FOUND
62,p_aba91b5e93f0233b,New+York,data+engineer,Data Engineer,AETNA,"New York, NY 10016 (Gramercy area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=aba91b5e93f0233b&fccid=7077d7e88049c02a&vjs=3,27 days ago,NOT_FOUND
63,p_25b6e58b1089a2c9,New+York,data+engineer,"Data Center Controls Engineer, Systems",Google,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=25b6e58b1089a2c9&fccid=a5b4499d9e91a5c6&vjs=3,30+ days ago,NOT_FOUND
64,p_aa32b1f9e05875fd,New+York,data+engineer,Data Engineer,M&T Bank,"Cheektowaga, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=aa32b1f9e05875fd&fccid=0e36880b18d20c75&vjs=3,30+ days ago,NOT_FOUND
65,p_5f587ed80212aca7,New+York,data+engineer,Informatica Big Data Engineer,Accenture,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=5f587ed80212aca7&fccid=a4e4e2eaf26690c9&vjs=3,30+ days ago,NOT_FOUND
66,p_a8bc0b74c17a4ecf,New+York,data+engineer,Solutions Engineer,Taboola,"New York, NY 10010 (Gramercy area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a8bc0b74c17a4ecf&fccid=c869809b954e0ce1&vjs=3,4 hours ago,NOT_FOUND
67,p_d413b52b204a6e01,New+York,data+engineer,"Claims Data Engineer, Chubb Overseas General",Chubb,"New York, NY 10036",NOT_FOUND,NOT_FOUND,/rc/clk?jk=d413b52b204a6e01&fccid=0b74c73a7d280485&vjs=3,15 days ago,NOT_FOUND
68,p_fa94a7e367fb6f93,New+York,data+engineer,Sr. Data Engineer (Consultant),Third Republic,"New York, NY 10017 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=fa94a7e367fb6f93&fccid=643b9433027b4c5d&vjs=3,8 days ago,NOT_FOUND
69,p_691e2d4573795497,New+York,data+engineer,Data Engineer Analyst I,Mount Sinai,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=691e2d4573795497&fccid=c007936ceb766fe5&vjs=3,21 days ago,NOT_FOUND
70,p_a14bd04b85c5b051,New+York,data+engineer,Data Engineer,Celmatix,"New York, NY 10005 (Financial District area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a14bd04b85c5b051&fccid=ef4ef175212ffb1e&vjs=3,30+ days ago,NOT_FOUND
71,p_3417bff2160ff593,New+York,data+engineer,Clerical Associate (Part-Time),New York City DEPT OF ENVIRONMENT PROTECTION,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=3417bff2160ff593&fccid=eb9f741e5a9caadd&vjs=3,30+ days ago,NOT_FOUND
72,p_e879e55c69397431,New+York,data+engineer,Data Warehouse Engineer,Etsy,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=e879e55c69397431&fccid=9ecb91618c39a24f&vjs=3,30+ days ago,NOT_FOUND
73,p_27895fd4ea7b5a28,New+York,data+engineer,Data Engineer,WeWork,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=27895fd4ea7b5a28&fccid=e76dadb9a0d8a2cf&vjs=3,30+ days ago,NOT_FOUND
74,p_cb6316daece026d4,New+York,data+engineer,Data Engineer,RISIRISA,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=cb6316daece026d4&fccid=570de3d15b9bbb97&vjs=3,30+ days ago,NOT_FOUND
75,p_6ded5c7bb0be5088,New+York,data+engineer,Data Engineer,The Execu|Search Group,"New York, NY 10017 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=6ded5c7bb0be5088&fccid=eb29664949546860&vjs=3,30+ days ago,NOT_FOUND
76,p_2a0b81e7fe7437b9,New+York,data+engineer,Python Data Engineer,SoftVision - North America & UK,"New York, NY 10018 (Clinton area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=2a0b81e7fe7437b9&fccid=df18c67b03f6bbd9&vjs=3,8 days ago,NOT_FOUND
77,p_cd1b7650c86bf839,New+York,data+engineer,Data Integration Engineer,Practising Law Institute,"New York, NY 10019 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=cd1b7650c86bf839&fccid=c7545a1942c27bbc&vjs=3,30+ days ago,NOT_FOUND
78,p_57a47ca973af7680,New+York,data+engineer,Data Engineer,CDPHP,"Albany, NY 12206 (West Hill area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=57a47ca973af7680&fccid=aa78349c929d97f5&vjs=3,30+ days ago,NOT_FOUND
79,p_834982c1b384fcfb,New+York,data+engineer,Data Engineer,TripleLift,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=834982c1b384fcfb&fccid=0cd4689d9718cc15&vjs=3,30+ days ago,NOT_FOUND
80,p_1703c0ee8b57e381,New+York,data+engineer,Data Engineer,Bunge,"White Plains, NY 10601",NOT_FOUND,NOT_FOUND,/rc/clk?jk=1703c0ee8b57e381&fccid=894ee0a88fc215e2&vjs=3,30+ days ago,NOT_FOUND
81,p_3bdf67e741b012f2,New+York,data+engineer,Engineer,Cushman & Wakefield,"New York, NY 10010 (Gramercy area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=3bdf67e741b012f2&fccid=a5c381a5b33228a1&vjs=3,7+ days ago,NOT_FOUND
82,p_7ae57dae8b58344f,New+York,data+engineer,Data Engineer,Naval Nuclear Laboratory,"Niskayuna, NY 12309",NOT_FOUND,NOT_FOUND,/rc/clk?jk=7ae57dae8b58344f&fccid=b5ff6a9d6acf7028&vjs=3,7+ days ago,NOT_FOUND
83,p_8042ad1ac7ab2167,New+York,data+engineer,Data Engineer – Infrastructure and Operations,Spotify,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=8042ad1ac7ab2167&fccid=fe404d18bb9eef1e&vjs=3,7+ days ago,NOT_FOUND
84,p_e76ada6d0d50aaf4,New+York,data+engineer,Data Engineer,ION,"New York, NY 10013 (Tribeca area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=e76ada6d0d50aaf4&fccid=363d27976f5fa667&vjs=3,7+ days ago,NOT_FOUND
85,p_3e5d80ae67a725de,New+York,data+engineer,Data Engineer,A+E Networks,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=3e5d80ae67a725de&fccid=33167ff346382db1&vjs=3,7+ days ago,NOT_FOUND
86,p_e6eea9ae148b793b,New+York,data+engineer,Data Engineer,Reonomy,"New York, NY 10017 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=e6eea9ae148b793b&fccid=ca94b6e9b2058331&vjs=3,7+ days ago,NOT_FOUND
87,p_70f8ed1dc3618807,New+York,data+engineer,Data Engineer,Teach For America,"New York, NY 10018 (Clinton area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=70f8ed1dc3618807&fccid=e4d2cdc3f0f5689d&vjs=3,7+ days ago,NOT_FOUND
88,p_b7791f8ac7ec4c65,New+York,data+engineer,Data Engineer - Hux,Deloitte,"New York, NY 10112 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b7791f8ac7ec4c65&fccid=9e215d88a6b33622&vjs=3,7+ days ago,NOT_FOUND
89,p_86121ffae380dc21,New+York,data+engineer,Data Engineer- Free Product,Spotify,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=86121ffae380dc21&fccid=fe404d18bb9eef1e&vjs=3,7+ days ago,NOT_FOUND
90,p_af3d2af7a34988c6,New+York,data+engineer,Software Engineer - Entry Level,CBRE,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=af3d2af7a34988c6&fccid=c9b9e477b3c84b4d&vjs=3,1 day ago,NOT_FOUND
91,p_a84c5340f7d232ee,New+York,data+engineer,"Data Engineer - McKinsey Digital, University Students",McKinsey & Company,"New York, NY 10022 (Midtown area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a84c5340f7d232ee&fccid=6576e7250aa78c3c&vjs=3,2 days ago,NOT_FOUND
92,p_6a2202eed1299538,New+York,data+engineer,Data Engineer – Customer Support Experience,Spotify,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=6a2202eed1299538&fccid=fe404d18bb9eef1e&vjs=3,23 days ago,NOT_FOUND
93,p_53ff6f40fb926fcb,New+York,data+engineer,"Data Analytics Engineer, Experimentation",Spotify,"New York, NY 10011 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=53ff6f40fb926fcb&fccid=fe404d18bb9eef1e&vjs=3,NOT_FOUND,NOT_FOUND
94,p_11eb3080bb87e810,New+York,data+engineer,Senior Data Engineer,Crowdskout,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=11eb3080bb87e810&fccid=09ecd174e9740b94&vjs=3,10 hours ago,NOT_FOUND
95,p_2ccf69f7f0ce3059,New+York,data+engineer,Big Data Engineer,Onica,"New York, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=2ccf69f7f0ce3059&fccid=0c0bc8f99735fa3f&vjs=3,NOT_FOUND,NOT_FOUND
96,p_bc00f80276c633d7,New+York,data+engineer,Senior Data Engineer,New York City DEPT OF INFO TECH & TELECOMM,"Brooklyn, NY",NOT_FOUND,NOT_FOUND,/rc/clk?jk=bc00f80276c633d7&fccid=29f4096cfef5d289&vjs=3,NOT_FOUND,NOT_FOUND
97,p_c4b273b87db2e403,New+York,data+engineer,"Engineer, Data",SiriusXM,"New York, NY 10001 (Chelsea area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=c4b273b87db2e403&fccid=25039f950f78d541&vjs=3,NOT_FOUND,NOT_FOUND
98,p_434375b640b82b2a,New+York,data+engineer,Data Engineer - CIMD - Marcus by Goldman Sachs Engineering,Goldman Sachs,"New York, NY 10282 (Tribeca area)",NOT_FOUND,NOT_FOUND,/rc/clk?jk=434375b640b82b2a&fccid=16a97ed26c75bf2d&vjs=3,NOT_FOUND,NOT_FOUND
